latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
-4.6157,117.6734,3b553ffd,8A0815,96,39000,433,,A339,PK-LEQ,1752999709,JED,,JT95,JT,0,0,LNI095,LNI
47.2259,18.5949,3b55419a,3C70C1,290,36000,450,,B77L,D-ALFA,1752999709,PVG,FRA,LH8403,LH,0,0,GEC8403,GEC
-23.4484,-46.5228,3b554303,E8046D,74,2850,152,,B789,CC-BGR,1752999709,LAX,GRU,LA8087,LA,0,-832,TAM8087,LAN
42.3921,-71.6613,3b554346,45217E,210,37075,416,,A332,LZ-TWO,1752999709,TLV,JFK,IZ991,IZ,0,-960,AIZ991,GBG
35.7657,140.3795,3b5543ae,738100,337,0,1,,B788,4X-ERA,1752999707,TLV,NRT,LY91,LY,1,0,ELY091,ELY
23.3096,113.2916,3b55447c,7813BC,14,1825,144,,B789,B-1293,1752999695,LHR,CAN,CZ304,CZ,0,-384,CSN304,CSN
4.3078,100.7957,3b5544cf,4B191B,149,37000,487,,B77W,HB-JNF,1752999709,ZRH,SIN,LX176,LX,0,0,SWR176,SWR
40.3191,-4.2501,3b5545da,346555,358,16650,339,,A359,EC-NLP,1752999709,EZE,MAD,IB106,IB,0,-1152,IBE0106,IBE
-22.6649,-43.4858,3b55463d,405BFC,125,4950,209,,B772,G-YMMS,1752999709,LHR,GIG,BA249,BA,0,-1856,BAW249,BAW
-23.4281,-47.1681,3b554748,,250,0,12,,GLF6,,1752999709,,,,,1,0,GLF6,
-26.1309,28.2332,3b5547d4,406B49,295,0,0,,B789,G-VNEW,1752999708,LHR,JNB,VS449,VS,1,0,VIR449,VIR
48.1192,131.5782,3b5548ae,780C5D,208,34100,444,,B77L,B-2093,1752999704,ORD,PVG,CAO8444,CA,0,0,CAO8444,CAO
55.6256,12.6547,3b554995,4A91B3,135,0,0,,A21N,SE-DMS,1752999705,YYZ,CPH,SK950,SK,1,0,SAS950,SAS
31.9384,125.4798,3b5549a1,A1CB0F,255,28500,476,,B77W,N2142U,1752999709,SFO,PVG,UA857,UA,0,-1920,UAL857,UAL
40.0708,116.6054,3b5549e5,780BFA,81,0,1,,A333,B-5913,1752999638,RUH,PEK,CA790,CA,1,0,CCA790,CCA
40.8707,-73.4339,3b5549ec,7380C5,267,5275,236,,B789,4X-EDF,1752999709,TLV,JFK,LY3,LY,0,-1408,ELY003,ELY
14.4132,99.9277,3b554a62,899036,93,19900,408,,B77W,B-16731,1752999709,LHR,BKK,BR68,BR,0,-1664,EVA068,EVA
-23.4507,-46.7209,3b554b41,407F2B,99,5225,194,,A35K,G-XWBN,1752999709,LHR,GRU,BA247,BA,0,-1024,BAW247,BAW
50.1051,8.8599,3b554c40,3C4B24,254,4150,184,,B748,D-ABYD,1752999709,GRU,FRA,LH507,LH,0,-704,DLH507,DLH
17.3942,96.4151,3b554c66,76CEEC,126,33000,496,,B77W,9V-SWL,1752999709,LHR,SIN,SQ321,SQ,0,0,SIA321,SIA
43.596,-44.8263,3b554d1d,04C11C,278,41004,443,,B788,5Y-KZF,1752999706,NBO,JFK,KQ2,KQ,0,0,KQA002D,KQA
-25.2087,26.4734,3b554d5e,3965A9,142,35000,528,,B77W,F-GZNJ,1752999709,CDG,JNB,AF990,AF,0,0,AFR990,AFR
6.6747,1.2196,3b554dc9,ABC651,84,35400,460,,A332,N858NW,1752999709,ATL,LOS,DL54,DL,0,-2624,DAL54,DAL
56.5702,-88.4707,3b554e34,7380C1,235,36000,527,,B789,4X-EDB,1752999704,TLV,LAX,LY5,LY,0,0,ELY005,ELY
21.3577,-93.9851,3b554e3b,346386,253,40000,453,,A359,EC-NGT,1752999708,MAD,MEX,IB6303,IB,0,0,IBE6303,IBE
-11.8541,-26.3013,3b554ea0,06A07E,237,34000,502,,B77L,A7-BBH,1752999709,DOH,GRU,QR785,QR,0,0,QTR785,QTR
25.9707,-83.4369,3b554f52,AD7633,263,39975,484,,B788,N967AM,1752999708,FCO,MEX,AM71,AM,0,64,AMX071,AMX
27.9887,132.716,3b554f74,780A38,256,36000,512,,B77W,B-KQF,1752999709,LAX,HKG,CX885,CX,0,0,CPA885,CPA
23.0944,112.9645,3b555048,7804C6,132,5550,169,,B77L,B-2071,1752999708,STN,CAN,CSG2532,CS,0,-64,CSG2532,CSG
14.5091,106.0574,3b55511d,780AAD,40,41025,470,,A359,B-LRJ,1752999709,JNB,HKG,CX748,CX,0,0,CPA748,CPA
19.4296,-99.0784,3b5551b9,A07176,278,0,0,,B789,N128AM,1752999705,LHR,MEX,AM8,AM,1,0,AMX008,AMX
-31.6813,19.0152,3b55524c,407943,175,38000,510,,A35K,G-XWBG,1752999709,LHR,CPT,BA59,BA,0,0,BAW59,BAW
45.317,150.9407,3b5552b2,781EBB,249,36000,429,,B77L,B-222V,1752999709,ORD,PVG,CK228,CK,0,0,CKK228,CKK
36.373,135.4547,3b5552d6,48AE24,78,41000,482,,B789,SP-LSE,1752999709,WAW,NRT,LO79,LO,0,0,LOT79,LOT
36.3979,131.7033,3b55538a,3C4586,92,35000,503,,B77L,D-AALF,1752999709,LEJ,NRT,3S590,3S,0,0,BOX590,BOX
29.5346,104.4084,3b5553c0,781346,299,7875,210,,A359,B-1083,1752999686,LHR,TFU,CA424,CA,0,-576,CCA424,CCA
-11.4712,-62.0405,3b5553d7,39CF02,188,40000,487,,A359,F-HTYC,1752999708,CDG,SCL,AF406,AF,0,0,AFR406,AFR
53.7114,117.0183,3b555447,789219,192,38000,481,,A35K,B-LXG,1752999704,ORD,HKG,CX801,CX,0,0,CPA801,CPA
26.0025,107.3664,3b5554cf,780A17,135,33100,487,,B77W,B-KPV,1752999709,LHR,HKG,CX254,CX,0,0,CPA254,CPA
48.5583,2.076,3b5554e9,E4941C,84,11000,317,,A339,PR-ANZ,1752999709,VCP,ORY,AD8700,AD,0,0,AZU8700,AZU
48.146,155.6095,3b55550f,AA8499,255,36000,432,,B77L,N777SA,1752999706,CVG,ICN,D0958,D0,0,0,PAC958,DHK
47.5611,8.4279,3b555570,AAB001,137,3575,164,,B772,N788UA,1752999709,SFO,ZRH,UA44,UA,0,-896,UAL44,UAL
36.3106,117.253,3b5555b0,A96F37,163,39100,447,,B77L,N707GT,1752999704,LGG,XMN,5Y353,5Y,0,0,GTI353,
40.7701,-73.8609,3b555624,A07B8F,132,0,1,,BCS1,N130DU,1752999705,DFW,LGA,DL869,DL,1,0,DAL869,DAL
-22.5663,-46.133,3b5556b4,34520E,212,38000,422,,A332,EC-MMG,1752999709,MAD,MVD,IB9169,IB,0,0,IBE9169,IBE
33.541,133.8144,3b5556fd,A21679,241,36000,493,,B77W,N2333U,1752999709,SFO,TPE,UA871,UA,0,0,UAL871,UAL
48.365,11.7999,3b55570a,7816B5,101,0,27,,A359,B-308M,1752999703,PVG,MUC,CA827,CA,1,0,CCA827,CCA
41.9739,-87.8967,3b555717,A791C0,302,0,0,,A321,N587UW,1752999710,PHX,ORD,AA2786,AA,1,0,AAL2786,AAL
40.7743,-73.6537,3b55573b,4BA9CF,209,2875,188,,A333,TC-JNO,1752999709,IST,JFK,TK111,TK,0,-896,THY4KG,THY
20.7297,-97.6683,3b555749,A540E2,214,37975,480,,B789,N438AM,1752999708,MAD,MEX,AM22,AM,0,-64,AMX022,AMX
-20.6996,-44.9344,3b555840,3965A2,216,34000,419,,B77W,F-GZNC,1752999709,CDG,GRU,AF454,AF,0,0,AFR454,AFR
24.2728,-154.32,3b555844,A8B760,235,35000,411,,B764,N66057,1752999709,IAD,HNL,UA345,UA,0,0,UAL345,UAL
42.8617,-73.0331,3b555849,7380C6,216,29975,445,,B789,4X-EDH,1752999709,TLV,EWR,LY27,LY,0,-896,ELY027,ELY
31.3424,-63.9462,3b5558e3,7380C3,239,38975,520,,B789,4X-EDD,1752999705,TLV,MIA,LY17,LY,0,-64,ELY017,ELY
35.9465,129.7335,3b55590d,71C254,278,30050,470,,B772,HL8254,1752999709,SEA,ICN,OZ271,OZ,0,-640,AAR271,AAR
54.7159,118.1324,3b555956,789232,188,38000,469,,A35K,B-LXL,1752999704,YYZ,HKG,CX821,CX,0,0,CPA821,CPA
49.0166,2.5316,3b555968,AA931D,87,0,19,,B772,N78013,1752999686,SFO,CDG,UA990,UA,1,0,UAL990,UAL
17.3074,107.2214,3b555976,8881DB,334,39000,480,,A333,VN-A814,1752999709,SYD,HAN,VJ96,VJ,0,0,VJC96,VJC
47.62,152.7354,3b555b89,AA01A2,252,40000,441,,B744,N744CK,1752999706,ORD,ICN,K4602,K4,0,0,CKS602,CKS
10.568,95.8937,3b555bbe,461F5B,131,39000,496,,A359,OH-LWT,1752999709,HEL,SIN,AY131,AY,0,0,FIN131,FIN
28.4184,133.8702,3b555c71,780A67,277,36000,501,,B77W,B-KQS,1752999709,SFO,HKG,CX879,CX,0,0,CPA879,CPA
25.6357,107.766,3b555c96,780201,135,33100,487,,B77W,B-KPA,1752999686,LHR,HKG,CX250,CX,0,0,CPA250,CPA
24.7514,56.741,3b555d58,89611E,347,19675,339,,B77W,A6-ECW,1752999709,PER,DXB,EK425,EK,0,-1408,UAE425,UAE
45.6545,167.6973,3b555da0,80153F,76,33000,510,,B77L,VT-AEG,1752999706,DEL,SFO,AI173,AI,0,0,AIC173,AIC
31.3271,159.8857,3b555e06,78023E,270,34000,514,,B77W,B-KPR,1752999704,LAX,HKG,,,0,0,CPA883D,CPA
50.3741,8.97,3b555e10,3C4B32,99,6675,298,,B748,D-ABYR,1752999709,SFO,FRA,LH455,LH,0,-1472,DLH455,DLH
38.6953,22.9486,3b555e2d,AACE5C,139,23175,451,,B772,N796AN,1752999709,CLT,ATH,AA326,AA,0,-2048,AAL326,AAL
35.0611,-89.9806,3b555e5f,AC1E56,89,0,0,,B77L,N880FD,1752999709,CGN,MEM,FX5225,FX,1,0,FDX5225,FDX
36.8461,128.0614,3b555e7b,71C515,297,23425,404,,B78X,HL8515,1752999709,YVR,ICN,KE72,KE,0,-1536,KAL072,KAL
37.2709,125.6296,3b555f06,71C276,58,11350,331,,A332,HL8276,1752999709,ZAG,ICN,TW410,TW,0,-1024,TWB410,TWB
13.6838,100.7458,3b555f87,440020,194,0,0,,B772,OE-LPB,1752999709,VIE,BKK,OS25,OS,1,0,AUA25,AUA
37.412,138.5796,3b555faa,0101DF,51,35000,514,,B789,SU-GEV,1752999709,CAI,NRT,MS964,MS,0,-64,MSR964,MSR
52.3125,4.7629,3b555fab,4851F5,264,0,0,,B77W,PH-BVR,1752999633,JNB,AMS,KL592,KL,1,0,KLM592,KLM
-19.9734,-56.0993,3b555fc7,346181,192,38000,458,,B789,EC-NBX,1752999709,MAD,ASU,UX23,UX,0,0,AEA023,AEA
35.7605,140.3841,3b555fd2,76CEF6,64,0,8,,B77W,9V-SWV,1752999708,LAX,NRT,SQ11,SQ,1,0,SIA11,SIA
-9.95,-74.326,3b556057,34635A,239,38000,470,,B789,EC-NGS,1752999709,MAD,LIM,UX175,UX,0,0,AEA175,AEA
39.6788,10.0604,3b5560cd,4CAA32,37,40000,504,,A332,EI-EJM,1752999709,GRU,FCO,AZ679,AZ,0,0,ITY679,ITY
40.6474,-73.7941,3b55618a,A01C37,151,0,0,,A321,N106NN,1752999684,LAX,JFK,AA4,AA,1,0,AAL4,AAL
12.9235,96.4701,3b5561c0,738073,79,37000,471,,B772,4X-ECC,1752999704,TLV,BKK,LY83,LY,0,0,ELY083,ELY
36.0946,136.185,3b5561ec,C079CE,268,40000,489,,B789,C-GUDH,1752999709,YYC,ICN,WS86,WS,0,-64,WJA86,WJA
24.9366,108.0261,3b5562d4,78136B,173,37000,548,,A333,B-1072,1752999704,LHR,SZX,ZH888,ZH,0,0,CSZ888,CSZ
44.8276,-69.6456,3b556368,7380C7,211,38000,419,,B789,4X-EDI,1752999709,TLV,JFK,LY1,LY,0,64,ELY001,ELY
