latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
36.0631,132.9192,3b54d86b,71C044,263,36000,471,,B77L,HL8044,1752999608,JFK,ICN,KE250,KE,0,0,KAL250,KAL
51.9205,13.5501,3b54df77,3E1211,324,1400,128,,EC45,D-HYAR,1752999609,DRS,,CHX71,CH,0,0,CHX71,CHX
40.769,-73.8585,3b54e2ab,A013EE,132,0,0,,BCS1,N104DU,1752999607,ORD,LGA,DL2894,DL,1,0,DAL2894,DAL
22.2845,113.7656,3b54e4aa,78929C,67,2850,165,,A333,B-LHR,1752999608,YVR,HKG,HX81,HX,0,-832,CRK081,CRK
37.069,142.3804,3b54e71e,A6456D,204,38675,512,,A359,N503DN,1752999609,DTW,HND,DL275,DL,0,-960,DAL275,DAL
26.5931,-56.8104,3b54e724,A7615F,294,41004,487,,A359,N575DZ,1752999606,JNB,ATL,DL201,DL,0,0,DAL201,DAL
35.5394,139.7802,3b54e83a,8418B4,244,0,12,,A35K,JA06WJ,1752999604,LHR,HND,JL44,JL,1,0,JAL44,JAL
7.8618,114.3858,3b54e971,76CD48,233,40000,540,,A359,9V-SJH,1752999607,SFO,SIN,SQ31,SQ,0,0,SIA31,SIA
34.3968,23.6345,3b54ebf9,46FBEA,131,3625,74,,HRON,UC-02,1752999609,,,,,0,0,UC02,
47.3375,-89.9366,3b54ec3b,78926A,129,39000,580,,A35K,B-LXQ,1752999609,HKG,JFK,CX844,CX,0,0,CPA844,CPA
35.8959,114.9807,3b54eee0,789213,184,40100,492,,A35K,B-LXA,1752999609,JFK,HKG,CX841,CX,0,0,CPA841,CPA
13.6817,100.7475,3b54f15d,3A3493,14,0,0,,A339,F-ONET,1752999606,CDG,BKK,SB501,SB,1,0,ACI501,ACI
0.2405,32.9422,3b54f1ac,04C11A,113,41000,449,,B788,5Y-KZD,1752999609,JFK,NBO,KQ3,KQ,0,0,KQA003,KQA
24.3698,54.9826,3b54f1c7,89648A,222,6775,251,,B789,A6-BLJ,1752999609,MEL,AUH,EY463,EY,0,-768,ETD6NR,ETD
39.0008,-119.7552,3b54f544,A68791,271,0,0,,NIMB,N52LB,1752999609,MEV,MEV,,,1,0,N52LB,
23.8494,57.4646,3b54fc09,896475,307,38275,509,,A388,A6-EUK,1752999609,MEL,DXB,EK409,EK,0,-1984,UAE67M,UAE
35.5411,139.7786,3b54fc10,C0173A,329,0,14,,B77W,C-FIUR,1752999602,YYZ,HND,AC1,AC,1,0,ACA1,ACA
37.5809,27.534,3b54fdae,000001,84,2850,250,,0000,00000000,1752999583,CII,,,,0,0,S48,
61.1791,-149.9953,3b54fdf5,71C045,89,0,0,,B77L,HL8045,1752999609,ICN,ANC,KE273,KE,1,0,KAL273,KAL
39.328,-58.1111,3b550046,A2F2FA,282,39992,455,,B789,N28987,1752999606,JNB,EWR,UA187,UA,0,0,UAL187,UAL
23.4534,61.1986,3b550055,800584,98,33425,480,,B77W,VT-ALU,1752999609,YYZ,DEL,AI188,AI,0,-576,AIC188,AIC
-31.2126,-56.798,3b550738,4851AF,201,37975,478,,B789,PH-BHD,1752999609,AMS,EZE,KL701,KL,0,-64,KLM701,KLM
23.3724,97.8431,3b5507b8,8003E2,259,36000,539,,B77W,VT-ALJ,1752999609,YVR,CCU,AI186,AI,0,0,AIC186,AIC
43.3574,-73.12,3b550870,A1C82A,206,27600,474,,B77W,N2138U,1752999609,DXB,EWR,UA3048,UA,0,-2944,UAL163D,UAL
49.7093,9.2997,3b5508c6,3C4B2C,11,10550,373,,B748,D-ABYL,1752999609,EZE,FRA,LH511,LH,0,-960,DLH511,DLH
40.646,-73.7724,3b550969,AA589C,163,0,0,,A320,N766JB,1752999607,SJO,JFK,B61794,B6,1,0,JBU1794,JBU
35.9459,140.5506,3b5509cc,8466C7,280,8475,232,,B748,JA13KZ,1752999609,DFW,NRT,KZ173,KZ,0,-2112,NCA173,NCA
1.4131,104.1961,3b550df3,76CD73,349,5825,209,,A388,9V-SKS,1752999609,LHR,SIN,SQ319,SQ,0,-1280,SIA319,SIA
-22.6824,150.5903,3b550e33,7CFB07,286,7825,38,,,,1752999609,,,,,0,0,SPYRO02,
1.6007,104.0809,3b550e77,3965B0,186,3450,213,,B77W,F-GZNQ,1752999609,CDG,SIN,AF256,AF,0,-768,AFR256,AFR
25.3552,121.8118,3b550f29,899032,287,16200,355,,B77W,B-16729,1752999609,LAX,TPE,BR5,BR,0,-640,EVA005,EVA
36.3773,139.6758,3b5510c7,8990A4,233,32000,485,,B77L,B-18772,1752999609,ORD,NGO,CI5313,CI,0,0,CAL5313,CAL
16.0498,108.3799,3b5513f8,8963F0,56,37000,475,,A388,A6-EOS,1752999609,DXB,TPE,EK366,EK,0,0,UAE366,UAE
41.0037,28.6399,3b55156e,4BA94A,92,3075,194,,B77W,TC-JJJ,1752999609,SFO,IST,TK290,TK,0,-64,THY4MS,THY
21.027,66.1993,3b5519b4,89655B,295,40000,530,,A388,A6-EVO,1752999606,SYD,DXB,EK415,EK,0,0,UAE1DP,UAE
-23.4274,-46.4675,3b551a66,3C4B2F,253,0,23,,B748,D-ABYO,1752999607,FRA,EZE,LH510,LH,1,0,DLH510,DLH
1.7211,102.9203,3b551bd8,7C4928,119,35000,471,,A388,VH-OQI,1752999609,LHR,SIN,QF2,QF,0,-64,QFA2,QFA
38.8823,117.3983,3b551c38,7813C2,330,17700,363,,B77W,B-1282,1752999606,SFO,PEK,CA986,CA,0,0,CCA986,CCA
24.9529,121.079,3b551f43,8990D6,73,2575,200,,B77W,B-16707,1752999609,SFO,TPE,BR7,BR,0,-512,EVA007,EVA
47.4691,115.4245,3b5520b6,780A89,184,36000,481,,B77W,B-KQU,1752999606,JFK,HKG,CX831,CX,0,0,CPA831,CPA
57.7258,-52.1319,3b552140,8015A8,240,34000,472,,B77W,VT-AEN,1752999606,BOM,EWR,AI191,AI,0,0,AIC191,AIC
40.047,-100.3669,3b552231,A6A303,56,7575,113,,SR20,N527AV,1752999609,ABQ,,VAR527,VA,0,448,VAR527,VAR
-33.839,150.9899,3b5523f1,800742,350,5175,260,,B788,VT-NAC,1752999609,DEL,SYD,AI302,AI,0,-1088,AIC302,AIC
5.7706,97.5984,3b552422,406F74,123,41000,476,,B789,G-ZBKH,1752999609,LHR,KUL,BA33,BA,0,-64,BAW33,BAW
45.0256,22.5162,3b5525a4,4BB189,136,37000,512,,B789,TC-LLI,1752999609,LAX,IST,TK180,TK,0,-64,THY12E,THY
57.7794,-50.9078,3b552743,80159F,245,36000,479,,B77W,VT-AEP,1752999606,BOM,JFK,AI119,AI,0,0,AIC119,AIC
38.9936,-10.6906,3b55285f,E80200,74,40000,536,,B788,CC-BBH,1752999609,SCL,MAD,LA708,LA,0,0,LAN708,LAN
19.4245,-99.0781,3b5528b7,0D0BBA,208,0,0,,B789,XA-MFG,1752999606,AMS,MEX,AM26,AM,1,0,AMX026,AMX
48.5045,115.4302,3b55294b,789218,184,38000,494,,A35K,B-LXF,1752999606,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
7.3986,96.6478,3b552a55,406F77,118,41000,472,,B789,G-ZBKK,1752999609,LHR,SIN,BA15,BA,0,-64,BAW15,BAW
2.9768,103.5548,3b552a75,3C4A8C,133,36825,430,,B744,D-ABTL,1752999609,FRA,SIN,LH780,LH,0,-576,DLH780,DLH
23.7712,109.0176,3b552ac8,899160,93,41000,450,,A359,B-18912,1752999606,LHR,TPE,CI82,CI,0,0,CAL082,CAL
36.7658,137.8557,3b552e06,3C70C9,80,35000,495,,B77L,D-ALFI,1752999609,FRA,NRT,LH8382,LH,0,0,GEC8382,GEC
45.5743,126.2481,3b552f6b,780F3A,189,32100,440,,B77W,B-7347,1752999592,YYZ,PVG,MU208,MU,0,0,CES208,CES
42.3728,-71.0225,3b552fad,A04641,165,0,0,,A321,N117AN,1752999606,LAX,BOS,AA382,AA,1,0,AAL382,AAL
45.853,126.7186,3b55307a,781160,247,36100,413,,B77W,B-1430,1752999591,YYZ,PEK,CA994,CA,0,-64,CCA994,CCA
-28.032,-48.7264,3b5530a8,4CAD49,228,40000,443,,A359,EI-IFF,1752999608,FCO,EZE,AZ680,AZ,0,0,ITY680,ITY
24.4415,54.6394,3b5530ee,8966C3,306,0,47,,B789,A6-BNH,1752999609,BOS,AUH,EY8,EY,1,0,ETD6PX,ETD
31.8017,120.0638,3b55327c,781F29,140,39100,497,,A359,B-32DJ,1752999596,MAD,WNZ,MU262,MU,0,0,CES262,CES
32.8899,-97.0353,3b5532ab,A379D3,286,0,1,,BCS3,N323DU,1752999608,BOS,DFW,DL2251,DL,1,0,DAL2251,DAL
51.2977,13.1191,3b553487,3C4599,304,11000,282,,B77L,D-AALY,1752999609,PVG,LEJ,3S571,3S,0,0,BOX571,DHK
8.1902,97.809,3b55350a,75044B,158,41000,496,,A359,9M-MAD,1752999608,LHR,KUL,MH1,MH,0,64,MAS1,MAS
49.0104,11.9937,3b55361c,3DDC6F,195,1750,56,,EC45,D-HDSP,1752999553,,,CHX89,CH,0,-320,CHX89,AMB
37.7159,-122.2196,3b5537cb,A008ED,137,0,0,,B763,N101FE,1752999608,IND,OAK,FX3707,FX,1,0,FDX3707,FDX
47.7524,4.9648,3b553802,800583,265,29050,386,,B77W,VT-ALT,1752999609,DEL,CDG,AI147,AI,0,-1024,AIC147,AIC
52.6731,166.5093,3b55381e,86953E,240,35000,462,,B77W,JA794A,1752999610,ORD,HND,NH111,NH,0,0,ANA111,ANA
-36.1942,144.1697,3b553a36,800740,147,26625,412,,B788,VT-ANZ,1752999609,DEL,MEL,AI308,AI,0,-1408,AIC308,AIC
54.5128,103.0797,3b553c18,780A29,157,39000,500,,B748,B-LJG,1752999609,JFK,HKG,CX95,CX,0,0,CPA095,CPA
36.5867,130.69,3b553c41,394A0A,109,37000,499,,B77W,F-GSQK,1752999609,CDG,HND,AF274,AF,0,0,AFR274,AFR
5.2984,99.7378,3b553d7d,76CD44,142,37000,510,,A359,9V-SJD,1752999609,CDG,SIN,SQ337,SQ,0,0,SIA337,SIA
-23.4721,-46.7102,3b553dea,4B1917,68,4875,192,,B77W,HB-JNB,1752999609,ZRH,GRU,LX92,LX,0,-576,SWR92,SWR
-23.3362,-46.4937,3b553e95,4CADC7,280,10925,316,,A339,EI-HJO,1752999609,FCO,GRU,AZ674,AZ,0,-896,ITY674,ITY
34.019,-118.5523,3b553f83,A98C7A,96,7900,282,,B77L,N714SA,1752999609,PVG,LAX,PO992,PO,0,-576,PAC992,DHK
-12.6168,-68.0344,3b553fc0,406F7C,182,39000,531,,B789,G-ZBKP,1752999609,LHR,SCL,BA251,BA,0,0,BAW251,BAW
-4.5927,117.4747,3b553ffd,8A0815,96,39000,432,,A339,PK-LEQ,1752999609,JED,,JT95,JT,0,0,LNI095,LNI
47.1515,18.8808,3b55419a,3C70C1,291,36000,448,,B77L,D-ALFA,1752999609,PVG,FRA,LH8403,LH,0,0,GEC8403,GEC
-23.4696,-46.6006,3b554303,E8046D,75,4200,162,,B789,CC-BGR,1752999609,LAX,GRU,LA8087,LA,0,-64,TAM8087,LAN
42.5583,-71.5281,3b554346,45217E,210,38725,419,,A332,LZ-TWO,1752999609,TLV,JFK,IZ991,IZ,0,-960,AIZ991,GBG
35.7652,140.3799,3b5543ae,738100,337,0,8,,B788,4X-ERA,1752999609,TLV,NRT,LY91,LY,1,0,ELY091,ELY
23.251,113.2758,3b55447c,7813BC,14,2950,164,,B789,B-1293,1752999604,LHR,CAN,CZ304,CZ,0,-768,CSN304,CSN
4.5032,100.6813,3b5544cf,4B191B,149,37000,486,,B77W,HB-JNF,1752999609,ZRH,SIN,LX176,LX,0,0,SWR176,SWR
23.4085,113.2888,3b554538,01013D,92,0,10,,B77W,SU-GDO,1752999584,CAI,CAN,MS958,MS,1,0,MSR958,MSR
40.1598,-4.245,3b5545da,346555,358,18500,364,,A359,EC-NLP,1752999609,EZE,MAD,IB106,IB,0,-768,IBE0106,IBE
-22.5864,-43.5501,3b55463d,405BFC,155,6600,221,,B772,G-YMMS,1752999609,LHR,GIG,BA249,BA,0,-448,BAW249,BAW
-23.4272,-47.1606,3b554748,,272,0,15,,GLF6,,1752999609,,,,,1,0,GLF6,
-26.1309,28.2332,3b5547d4,406B49,295,0,0,,B789,G-VNEW,1752999609,LHR,JNB,VS449,VS,1,0,VIR449,VIR
48.2933,131.7174,3b5548ae,780C5D,208,34100,444,,B77L,B-2093,1752999608,ORD,PVG,CAO8444,CA,0,0,CAO8444,CAO
55.6256,12.6547,3b554995,4A91B3,135,0,0,,A21N,SE-DMS,1752999607,YYZ,CPH,SK950,SK,1,0,SAS950,SAS
31.9954,125.7349,3b5549a1,A1CB0F,255,30000,489,,B77W,N2142U,1752999609,SFO,PVG,UA857,UA,0,-64,UAL857,UAL
40.0708,116.6045,3b5549e5,780BFA,59,0,7,,A333,B-5913,1752999588,RUH,PEK,CA790,CA,1,0,CCA790,CCA
40.8749,-73.2844,3b5549ec,7380C5,267,7075,251,,B789,4X-EDF,1752999608,TLV,JFK,LY3,LY,0,-1216,ELY003,ELY
14.4259,99.73,3b554a62,899036,93,22800,424,,B77W,B-16731,1752999609,LHR,BKK,BR68,BR,0,-1792,EVA068,EVA
-23.3877,-46.7081,3b554b41,407F2B,256,5825,200,,A35K,G-XWBN,1752999608,LHR,GRU,BA247,BA,0,-512,BAW247,BAW
50.1613,8.975,3b554c40,3C4B24,223,4175,228,,B748,D-ABYD,1752999609,GRU,FRA,LH507,LH,0,-192,DLH507,DLH
17.5372,96.2167,3b554c66,76CEEC,126,33000,496,,B77W,9V-SWL,1752999606,LHR,SIN,SQ321,SQ,0,0,SIA321,SIA
43.5221,-44.5633,3b554d1d,04C11C,273,40996,449,,B788,5Y-KZF,1752999606,NBO,JFK,KQ2,KQ,0,0,KQA002D,KQA
-25.0157,26.3092,3b554d5e,3965A9,142,35000,528,,B77W,F-GZNJ,1752999609,CDG,JNB,AF990,AF,0,0,AFR990,AFR
6.6542,1.0076,3b554dc9,ABC651,84,37925,460,,A332,N858NW,1752999609,ATL,LOS,DL54,DL,0,-960,DAL54,DAL
56.7035,-88.12,3b554e34,7380C1,236,36000,527,,B789,4X-EDB,1752999608,TLV,LAX,LY5,LY,0,0,ELY005,ELY
21.4163,-93.7752,3b554e3b,346386,253,40000,458,,A359,EC-NGT,1752999609,MAD,MEX,IB6303,IB,0,0,IBE6303,IBE
-11.7236,-26.0955,3b554ea0,06A07E,237,34000,502,,B77L,A7-BBH,1752999606,DOH,GRU,QR785,QR,0,0,QTR785,QTR
25.9979,-83.1895,3b554f52,AD7633,263,39975,483,,B788,N967AM,1752999608,FCO,MEX,AM71,AM,0,-64,AMX071,AMX
27.9879,132.9807,3b554f74,780A38,283,36000,505,,B77W,B-KQF,1752999609,LAX,HKG,CX885,CX,0,0,CPA885,CPA
23.157,112.8901,3b555048,7804C6,132,5550,213,,B77L,B-2071,1752999609,STN,CAN,CSG2532,CS,0,-64,CSG2532,CSG
14.3421,105.9097,3b55511d,780AAD,40,41000,470,,A359,B-LRJ,1752999609,JNB,HKG,CX748,CX,0,0,CPA748,CPA
19.4301,-99.0768,3b5551b9,A07176,233,0,4,,B789,N128AM,1752999609,LHR,MEX,AM8,AM,1,0,AMX008,AMX
-31.4437,18.9921,3b55524c,407943,175,38000,512,,A35K,G-XWBG,1752999609,LHR,CPT,BA59,BA,0,0,BAW59,BAW
45.3904,151.2135,3b5552b2,781EBB,249,36000,429,,B77L,B-222V,1752999606,ORD,PVG,CK228,CK,0,0,CKK228,CKK
36.3378,135.1663,3b5552d6,48AE24,95,40975,487,,B789,SP-LSE,1752999609,WAW,NRT,LO79,LO,0,0,LOT79,LOT
36.4107,131.4096,3b55538a,3C4586,97,35000,508,,B77L,D-AALF,1752999607,LEJ,NRT,3S590,3S,0,0,BOX590,BOX
29.4945,104.5051,3b5553c0,781346,295,8200,229,,A359,B-1083,1752999592,LHR,TFU,CA424,CA,0,-384,CCA424,CCA
-11.248,-62.0051,3b5553d7,39CF02,188,40000,493,,A359,F-HTYC,1752999609,CDG,SCL,AF406,AF,0,0,AFR406,AFR
53.9141,117.0915,3b555447,789219,192,38000,481,,A35K,B-LXG,1752999594,ORD,HKG,CX801,CX,0,0,CPA801,CPA
26.1687,107.1845,3b5554cf,780A17,135,33100,487,,B77W,B-KPV,1752999606,LHR,HKG,CX254,CX,0,0,CPA254,CPA
48.5342,1.8584,3b5554e9,E4941C,55,11000,333,,A339,PR-ANZ,1752999609,VCP,ORY,AD8700,AD,0,0,AZU8700,AZU
48.1957,155.8888,3b55550f,AA8499,255,36000,432,,B77L,N777SA,1752999610,CVG,ICN,D0958,D0,0,0,PAC958,DHK
47.6196,8.3476,3b555570,AAB001,137,5075,179,,B772,N788UA,1752999609,SFO,ZRH,UA44,UA,0,-1024,UAL44,UAL
36.505,117.2137,3b5555b0,A96F37,180,39100,447,,B77L,N707GT,1752999608,LGG,XMN,5Y353,5Y,0,0,GTI353,
47.506,8.5034,3b5555ca,4B1918,137,2175,157,,B77W,HB-JNC,1752999601,GRU,ZRH,LX93,LX,0,-832,SWR93,SWR
40.7701,-73.8609,3b555624,A07B8F,132,0,1,,BCS1,N130DU,1752999605,DFW,LGA,DL869,DL,1,0,DAL869,DAL
-22.4008,-46.0219,3b5556b4,34520E,211,38000,421,,A332,EC-MMG,1752999609,MAD,MVD,IB9169,IB,0,0,IBE9169,IBE
33.6504,134.0543,3b5556fd,A21679,241,36000,494,,B77W,N2333U,1752999609,SFO,TPE,UA871,UA,0,0,UAL871,UAL
48.3596,11.7264,3b55570a,7816B5,83,2125,144,,A359,B-308M,1752999609,PVG,MUC,CA827,CA,0,-832,CCA827,CCA
41.9739,-87.8967,3b555717,A791C0,302,0,0,,A321,N587UW,1752999609,PHX,ORD,AA2786,AA,1,0,AAL2786,AAL
40.831,-73.5461,3b55573b,4BA9CF,243,3150,248,,A333,TC-JNO,1752999609,IST,JFK,TK111,TK,0,-384,THY4KG,THY
20.9115,-97.535,3b555749,A540E2,214,37975,475,,B789,N438AM,1752999609,MAD,MEX,AM22,AM,0,-64,AMX022,AMX
-20.5443,-44.8112,3b555840,3965A2,216,34000,422,,B77W,F-GZNC,1752999609,CDG,GRU,AF454,AF,0,0,AFR454,AFR
24.3804,-154.1444,3b555844,A8B760,236,35000,411,,B764,N66057,1752999608,IAD,HNL,UA345,UA,0,0,UAL345,UAL
43.025,-72.8673,3b555849,7380C6,216,31800,440,,B789,4X-EDH,1752999609,TLV,EWR,LY27,LY,0,-1920,ELY027,ELY
31.4622,-63.7059,3b5558e3,7380C3,239,39000,517,,B789,4X-EDD,1752999606,TLV,MIA,LY17,LY,0,0,ELY017,ELY
35.9142,130.0022,3b55590d,71C254,278,34475,468,,B772,HL8254,1752999609,SEA,ICN,OZ271,OZ,0,-2560,AAR271,AAR
54.9222,118.1828,3b555956,789232,188,38000,469,,A35K,B-LXL,1752999608,YYZ,HKG,CX821,CX,0,0,CPA821,CPA
49.0181,2.5251,3b555968,AA931D,84,0,13,,B772,N78013,1752999606,SFO,CDG,UA990,UA,1,0,UAL990,UAL
17.1074,107.322,3b555976,8881DB,334,39000,480,,A333,VN-A814,1752999609,SYD,HAN,VJ96,VJ,0,64,VJC96,VJC
47.6807,153.0133,3b555b89,AA01A2,253,40000,441,,B744,N744CK,1752999610,ORD,ICN,K4602,K4,0,0,CKS602,CKS
10.7212,95.716,3b555bbe,461F5B,131,39025,491,,A359,OH-LWT,1752999608,HEL,SIN,AY131,AY,0,0,FIN131,FIN
25.7886,107.5993,3b555c96,780201,135,33100,489,,B77W,B-KPA,1752999591,LHR,HKG,CX250,CX,0,0,CPA250,CPA
24.6192,56.6624,3b555d58,89611E,41,21425,346,,B77W,A6-ECW,1752999609,PER,DXB,EK425,EK,0,-1024,UAE425,UAE
45.5995,167.3815,3b555da0,80153F,76,33000,510,,B77L,VT-AEG,1752999610,DEL,SFO,AI173,AI,0,0,AIC173,AIC
31.3271,160.1535,3b555e06,78023E,270,34000,514,,B77W,B-KPR,1752999608,LAX,HKG,,,0,0,CPA883D,CPA
50.3963,8.7556,3b555e10,3C4B32,100,9175,306,,B748,D-ABYR,1752999609,SFO,FRA,LH455,LH,0,-1536,DLH455,DLH
31.2911,121.7666,3b555e14,781942,161,2175,168,,B789,B-20EQ,1752999589,MEL,PVG,HO1656,HO,0,0,DKH1656,DKH
38.8586,22.7722,3b555e2d,AACE5C,139,26475,471,,B772,N796AN,1752999609,CLT,ATH,AA326,AA,0,-1984,AAL326,AAL
35.0611,-89.9806,3b555e5f,AC1E56,89,0,0,,B77L,N880FD,1752999609,CGN,MEM,FX5225,FX,1,0,FDX5225,FDX
36.7581,128.274,3b555e7b,71C515,297,26050,416,,B78X,HL8515,1752999609,YVR,ICN,KE72,KE,0,-1920,KAL072,KAL
37.2003,125.4487,3b555f06,71C276,88,13275,366,,A332,HL8276,1752999609,ZAG,ICN,TW410,TW,0,-1472,TWB410,TWB
13.6847,100.7462,3b555f87,440020,284,0,6,,B772,OE-LPB,1752999609,VIE,BKK,OS25,OS,1,0,AUA25,AUA
37.2625,138.3508,3b555faa,0101DF,50,34975,514,,B789,SU-GEV,1752999609,CAI,NRT,MS964,MS,0,-64,MSR964,MSR
52.3123,4.7628,3b555fab,4851F5,264,0,1,,B77W,PH-BVR,1752999607,JNB,AMS,KL592,KL,1,0,KLM592,KLM
-19.7636,-56.0509,3b555fc7,346181,192,37975,459,,B789,EC-NBX,1752999608,MAD,ASU,UX23,UX,0,0,AEA023,AEA
35.7573,140.3845,3b555fd2,76CEF6,329,0,13,,B77W,9V-SWV,1752999609,LAX,NRT,SQ11,SQ,1,0,SIA11,SIA
-9.8342,-74.1304,3b556057,34635A,239,38000,470,,B789,EC-NGS,1752999606,MAD,LIM,UX175,UX,0,0,AEA175,AEA
39.491,9.8762,3b5560cd,4CAA32,37,40000,508,,A332,EI-EJM,1752999609,GRU,FCO,AZ679,AZ,0,0,ITY679,ITY
40.6474,-73.7941,3b55618a,A01C37,151,0,0,,A321,N106NN,1752999598,LAX,JFK,AA4,AA,1,0,AAL4,AAL
12.8836,96.2589,3b5561c0,738073,79,37000,471,,B772,4X-ECC,1752999608,TLV,BKK,LY83,LY,0,0,ELY083,ELY
