latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
41.988,-87.6205,3b51cd4c,740826,270,3925,213,,B788,JY-BAF,1752922664,AMM,ORD,RJ265,RJ,0,-64,RJA265,RJA
67.1423,21.2482,3b51cd8a,868034,160,37000,484,,B77W,JA737J,1752922665,HND,HEL,JL47,JL,0,0,JAL47,JAL
24.4875,120.6871,3b51ce1b,4BA945,34,10450,305,,B77W,TC-JJE,1752922664,IST,TPE,TK24,TK,0,-1344,THY24,THY
38.6911,-9.7951,3b51ceb1,E80459,66,40000,504,,B789,CC-BGM,1752922664,SCL,MAD,LA706,LA,0,-64,LAN706,LAN
48.9582,-72.8779,3b51cf8a,89649D,224,40000,451,,A388,A6-API,1752922665,AUH,YYZ,EY21,EY,0,0,ETD5BN,ETD
49.915,-67.1469,3b51d04f,896174,222,38000,441,,B77L,A6-EWB,1752922664,DXB,YUL,EK243,EK,0,-64,UAE88F,UAE
41.0915,-57.1564,3b51d095,06A2AF,268,36000,460,,B77W,A7-BEK,1752922662,DOH,JFK,QR703,QR,0,0,QTR703,QTR
-26.2093,139.0029,3b51d191,06A1BC,88,35000,639,,B77W,A7-BEF,1752922664,DOH,BNE,VA16,VA,0,0,VOZ016,QTR
26.1037,42.2595,3b51d299,7100C8,95,35000,502,,B77W,HZ-AK36,1752922665,IAD,RUH,SV38,SV,0,0,SVA038,SVA
-35.9329,137.6701,3b51d3ad,896475,115,41000,556,,A388,A6-EUK,1752922664,DXB,MEL,EK408,EK,0,0,UAE62P,UAE
37.274,126.4521,3b51d3b0,71C084,282,10700,272,,B789,HL8084,1752922664,AKL,ICN,KE412,KE,0,-1152,KAL412,KAL
40.7891,-111.9918,3b51d3ef,C06709,271,0,0,,BCS3,C-GNAM,1752922663,YYZ,SLC,AC799,AC,1,0,ACA799,ACA
61.1983,-150.0073,3b51d43a,A4C02D,271,0,0,,B744,N405KZ,1752922664,EHU,ANC,5Y8241,5Y,1,0,GTI8241,GTI
-42.0233,47.6839,3b51d699,7C492B,302,37996,432,,A388,VH-OQL,1752922660,SYD,JNB,QF63,QF,0,0,QFA63,QFA
36.054,-55.8496,3b51d784,06A121,251,38004,496,,A35K,A7-ANE,1752922660,DOH,MIA,QR781,QR,0,0,QTR90G,QTR
43.8382,26.7988,3b51d80c,06A122,124,39000,545,,A35K,A7-ANF,1752922664,SFO,DOH,QR738,QR,0,64,QTR25C,QTR
37.5521,126.2071,3b51d824,71C046,330,4600,213,,B77L,HL8046,1752922664,LAX,ICN,KE274,KE,0,0,KAL274,KAL
61.0297,-79.9474,3b51d8c3,89644C,220,35975,120,,B77W,A6-EPW,1752922660,DXB,DFW,EK221,EK,0,0,UAE221,UAE
41.6389,35.0452,3b51db12,86D5B6,287,39975,398,,B788,JA822A,1752922664,HND,IST,NH219,NH,0,0,ANA219,ANA
33.9417,-118.4041,3b51db9e,A4FBAC,299,0,0,,A21N,N420AN,1752922663,PHL,LAX,AA1989,AA,1,0,AAL1989,AAL
56.4367,-76.1843,3b51dbaf,89659B,218,34000,448,,A35K,A6-XWE,1752922660,AUH,ORD,EY9,EY,0,0,ETD93C,ETD
39.907,37.8096,3b51dbfb,06A128,112,39000,542,,A35K,A7-ANL,1752922643,IAH,DOH,QR714,QR,0,0,QTR31J,QTR
46.6173,153.1872,3b51dc0d,781A4B,249,37000,468,,B77L,B-220F,1752922664,JFK,PVG,CK232,CK,0,0,CKK232,CKK
40.4913,-3.5723,3b51dc3a,347296,357,0,2,,A332,EC-JQG,1752922664,LIM,MAD,PU302,PU,1,0,PUE302,PUE
40.7702,-73.8609,3b51dc61,A07F46,132,0,0,,BCS1,N131DU,1752922657,DFW,LGA,DL1224,DL,1,0,DAL1224,DAL
25.6926,32.3312,3b51dd1f,06A07E,81,37000,487,,B77L,A7-BBH,1752922659,GRU,DOH,QR780,QR,0,0,QTR780,QTR
32.8949,-97.0379,3b51dd64,A98909,76,0,0,,A319,N713UW,1752922663,STL,DFW,AA1363,AA,1,0,AAL1363,AAL
29.9892,-95.3467,3b51de3b,C07B09,249,0,2,,BCS3,C-GUPK,1752922665,YYZ,IAH,AC595,AC,1,0,ACA595,ACA
37.476,-142.7743,3b51dee7,C023AE,38,37000,484,,B77L,C-FNNH,1752922662,SYD,YVR,AC34,AC,0,0,ACA34,ACA
25.4233,-131.2613,3b51df12,A2A3D2,62,39000,498,,B789,N26970,1752922664,SYD,LAX,UA842,UA,0,0,UAL842,UAL
13.8798,120.1257,3b51dfc2,4BA94F,68,17925,419,,B77W,TC-JJO,1752922664,IST,MNL,TK84,TK,0,-1408,THY84,THY
47.8598,-0.6282,3b51e119,3949F0,69,30000,530,,B772,F-GSPQ,1752922664,LIM,CDG,AF501,AF,0,0,AFR501,AFR
-12.0005,-149.4216,3b51e13a,7C806D,228,38212,477,,B789,VH-ZNJ,1752922662,JFK,AKL,QF4,QF,0,0,QFA4,QFA
41.1726,33.3805,3b51e278,06A069,124,35000,520,,B77W,A7-BAE,1752922664,SEA,DOH,QR720,QR,0,0,QTR28V,QTR
33.638,-84.4203,3b51e2cf,A6A347,87,0,0,,A359,N527DN,1752922659,SCL,ATL,DL146,DL,1,0,DAL146,DAL
53.0781,-123.448,3b51e38e,71BA03,115,33000,510,,B77W,HL7203,1752922664,ICN,IAD,KE93,KE,0,0,KAL093,KAL
75.2651,179.7822,3b51e3a7,8003E2,105,35000,500,,B77W,VT-ALJ,1752922664,DEL,YVR,AI185,AI,0,0,AIC185,AIC
32.9071,-97.0381,3b51e55d,A8BF73,234,0,0,,A320,N663AW,1752922657,PIT,DFW,AA1868,AA,1,0,AAL1868,AAL
13.187,77.9764,3b51e5e1,7C1473,272,5975,235,,A332,VH-EBP,1752922665,SYD,BLR,QF67,QF,0,-320,QFA67,QFA
34.5693,45.0254,3b51e64a,06A12F,162,39000,504,,A35K,A7-ANS,1752922664,ATL,DOH,QR756,QR,0,0,QTR756,QTR
-27.3959,-50.4567,3b51e64d,34718D,221,38000,411,,A332,EC-NRG,1752922665,BCN,EZE,IB2601,IB,0,0,IBE2601,LVL
-20.3707,-66.1907,3b51e74e,E80450,229,41000,444,,B789,CC-BGJ,1752922664,MAD,SCL,LA705,LA,0,-64,LAN705,LAN
38.6755,40.648,3b51e784,06A127,118,39000,507,,A35K,A7-ANK,1752922664,MIA,DOH,QR778,QR,0,0,QTR778,QTR
41.9978,-51.3916,3b51e7b5,896118,242,36000,474,,B77W,A6-ECQ,1752922664,DXB,MCO,EK219,EK,0,0,UAE2J,UAE
51.0368,-63.2706,3b51e7c1,896476,221,40000,463,,A388,A6-EUL,1752922664,DXB,JFK,EK203,EK,0,-64,UAE8ER,UAE
41.029,14.5956,3b51e7d9,,238,5825,222,,GLF6,,1752922664,,,,,0,-1280,GLF6,
37.6135,-122.3841,3b51e7eb,ADD376,239,0,0,,A321,N990JL,1752922661,JFK,SFO,B6615,B6,1,0,JBU615,JBU
52.3666,-6.5733,3b51e824,,108,37000,470,,B38M,,1752922664,,,,,0,0,B38M,
24.7436,-133.0023,3b51e8ee,A9AB07,53,35000,503,,B77W,N722AN,1752922660,SYD,LAX,AA72,AA,0,0,AAL72,AAL
42.8458,-51.9607,3b51edb0,AB6737,279,39996,444,,B789,N834AA,1752922660,DOH,PHL,AA121,AA,0,0,AAL121,AAL
73.3228,-5.5743,3b51f066,3965A9,149,35000,492,,B77W,F-GZNJ,1752922660,HND,CDG,AF187,AF,0,0,AFR187,AFR
32.8063,133.1965,3b51f0dd,899000,253,38000,508,,A359,B-18901,1752922664,LAX,TPE,CI5,CI,0,0,CAL005,CAL
56.0753,48.7802,3b51f103,89647C,162,37000,500,,A388,A6-EUR,1752922664,LAX,DXB,EK216,EK,0,0,UAE37V,UAE
71.3245,-35.1287,3b51f2a7,407AF5,140,39000,492,,A35K,G-XWBJ,1752922660,HND,LHR,BA8,BA,0,0,BAW8,BAW
49.822,-62.5098,3b51f423,710111,227,30000,431,,B77W,HZ-AK39,1752922664,RUH,JFK,SV23,SV,0,0,SVA023,SVA
50.0442,8.5388,3b51f641,3C7A54,84,0,15,,A339,D-ANRT,1752922664,SFO,FRA,DE2093,DE,1,0,CFG2093,CFG
-35.9011,121.3079,3b51f7d9,06A1BF,100,35000,561,,B77W,A7-BEI,1752922663,DOH,MEL,QR988,QR,0,0,QTR40N,QTR
46.8312,8.2038,3b51faf6,AAC136,152,35000,484,,B772,N792UA,1752922664,SFO,FCO,UA507,UA,0,0,UAL507,UAL
57.4628,48.1765,3b51fb0c,89645A,163,39000,497,,A388,A6-EUE,1752922664,SFO,DXB,EK226,EK,0,0,UAE41P,UAE
-25.0152,131.8613,3b51fd49,896471,102,39000,618,,A388,A6-EUG,1752922664,DXB,BNE,EK430,EK,0,0,UAE4E,UAE
40.773,-73.8646,3b51fdbc,A3560B,286,0,0,,BCS3,N314DU,1752922663,RSW,LGA,DL2310,DL,1,0,DAL2310,DAL
49.4185,51.6592,3b51fe05,89644E,177,35000,410,,B77W,A6-EPY,1752922662,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
-13.069,-9.8994,3b51ff3f,A43100,123,38996,521,,B789,N36962,1752922662,EWR,CPT,UA1122,UA,0,0,UAL1122,UAL
35.5587,139.762,3b51ff59,06A1CD,213,0,15,,GLF6,A7-CGH,1752922664,YVR,HND,QE549,QE,1,0,QQE549,QQE
56.9994,23.9658,3b5200a5,461F4E,10,41000,497,,A359,OH-LWG,1752922664,BKK,HEL,AY142,AY,0,0,FIN142,FIN
23.9101,111.9245,3b520178,78021A,127,35100,460,,B744,B-LID,1752922660,MXP,HKG,CX38,CX,0,0,CPA038,CPA
41.4005,42.9064,3b5201a6,C023AA,89,37000,528,,B77L,C-FNND,1752922665,YYZ,DEL,AC42,AC,0,0,ACA42,ACA
44.1597,28.1524,3b520226,780AA5,314,40000,482,,A359,B-LRE,1752922664,HKG,LHR,CX257,CX,0,0,CPA257,CPA
49.4495,9.7103,3b5202c3,3C6715,131,28950,454,,A359,D-AIXU,1752922664,SAN,MUC,LH467,LH,0,-1984,DLH2P,DLH
34.5367,134.7375,3b5202d3,781D8D,257,36000,499,,B77L,B-221W,1752922664,LAX,PVG,CK222,CK,0,0,CKK222,CKK
45.3564,5.7402,3b52033f,47B1DC,111,40975,514,,B789,LN-FNB,1752922664,LAX,FCO,N0412,N0,0,64,NBT41R,NBT
29.8864,47.7996,3b52035f,A68CEF,347,1050,116,,B429,N521CZ,1752922662,,,,,0,-128,MOH4,
35.5705,139.942,3b52037b,86E79A,268,1450,160,,B789,JA872A,1752922664,LAX,HND,NH125,NH,0,-1152,ANA125,ANA
-32.5107,-70.8261,3b5203b7,E8043A,178,14850,330,,B788,CC-BBC,1752922664,JFK,SCL,LA533,LA,0,-1856,LAN533,LAN
42.5858,-129.4528,3b5204d1,8990A5,135,35000,487,,B77L,B-18773,1752922657,TPE,LAX,CI5166,CI,0,0,CAL5166,CAL
34.8074,-83.9371,3b520555,A89A9E,315,7075,120,,C182,N65328,1752922664,,,,,0,256,N65328,
43.661,7.2123,3b52055b,,135,0,1,,GLEX,,1752922661,,,,,1,0,GLEX,
37.6104,-122.387,3b5205db,ACAEC8,61,0,0,,A321,N916US,1752922659,CLT,SFO,AA2411,AA,1,0,AAL2411,AAL
51.5179,-1.8654,3b52070b,A1148C,120,41000,496,,GLEX,N169QS,1752922664,BFI,LBG,,,0,-64,N169QS,EJA
55.8957,-54.1878,3b5207f8,89618E,242,38000,461,,A388,A6-EEO,1752922662,DXB,YYZ,EK241,EK,0,0,UAE30Y,UAE
39.888,37.4267,3b5208cb,06A1BE,30,35000,539,,B77W,A7-BEH,1752922662,ORD,DOH,QR726,QR,0,0,QTR72J,QTR
32.8899,-97.0353,3b52090b,A062EC,286,0,1,,BCS1,N124DU,1752922663,LGA,DFW,DL860,DL,1,0,DAL860,DAL
47.7782,-74.7996,3b520a0f,010154,221,36000,427,,B77W,SU-GDR,1752922664,CAI,YYZ,MS995,MS,0,0,MSR995,MSR
32.9072,-97.0375,3b520abe,A1057A,194,0,0,,A321,N165NN,1752922663,BNA,DFW,AA2244,AA,1,0,AAL2244,AAL
51.252,6.9541,3b520b64,04022B,236,20225,368,,B77L,ET-BAB,1752922664,PVG,LGG,ET3789,ET,0,-1664,ETH3789,ETH
23.5045,-140.6516,3b520b8e,AA931D,50,37000,524,,B772,N78013,1752922660,SYD,SFO,UA870,UA,0,0,UAL870,UAL
54.0829,-144.5993,3b520bbf,A6657E,106,39004,532,,A359,N511DN,1752922662,TPE,SEA,DL68,DL,0,0,DAL68,DAL
33.9402,-118.4047,3b520bd1,ADBE91,64,0,0,,A321,N985JT,1752922660,EWR,LAX,B62073,B6,1,0,JBU2073,JBU
42.3582,-71.0244,3b520be4,A32AD5,30,0,0,,BCS3,N303DU,1752922633,DFW,BOS,DL303,DL,1,0,DAL303,DAL
54.7296,-116.9154,3b520cc0,A68CFD,110,39000,504,,A359,N521DN,1752922664,ICN,DTW,DL158,DL,0,0,DAL158,DAL
17.3698,-146.1491,3b520d12,7C4923,49,39000,508,,A388,VH-OQD,1752922660,MEL,LAX,QF93,QF,0,0,QFA93,QFA
41.5854,40.7965,3b520d73,3C670B,274,40000,446,,A359,D-AIXK,1752922664,KIX,MUC,LH743,LH,0,0,DLH743,DLH
32.7616,-9.6072,3b520d8c,345109,40,36000,511,,A332,EC-MKI,1752922664,EZE,MAD,IB108,IB,0,0,IBE0108,IBE
42.0704,0.1341,3b520f9d,89616A,116,24000,458,,B77L,A6-EWJ,1752922664,MEX,BCN,EK256,EK,0,-1792,UAE256,UAE
23.5648,42.6052,3b520fae,8A0536,287,36000,502,,B77W,PK-GII,1752922664,CGK,MED,GA968,GA,0,0,GIA968,GIA
74.6644,-31.5938,3b52104f,86D9F4,146,38996,504,,B789,JA837A,1752922664,HND,CDG,NH215,NH,0,0,ANA215,ANA
50.2684,8.4814,3b521088,3C65AB,123,37000,508,,A388,D-AIMK,1752922665,LAX,MUC,LH453,LH,0,0,DLH453,DLH
35.764,140.3824,3b521093,86D646,67,0,0,,B788,JA826J,1752922638,SFO,NRT,ZG25,ZG,1,0,TZP25,TZP
38.8846,117.5899,3b52114e,781008,166,2975,172,,B789,B-7899,1752922648,MAD,PEK,CA898,CA,0,0,CCA898,CCA
48.6226,-111.3366,3b521150,71BE36,124,37000,517,,B748,HL7636,1752922665,ICN,ATL,KE35,KE,0,0,KAL035,KAL
75.7845,-29.0798,3b521215,86EEC2,134,38975,499,,B789,JA892A,1752922664,HND,FRA,NH223,NH,0,0,ANA223,ANA
52.1859,4.0212,3b52121b,3C7A51,114,40975,478,,A339,D-ANRQ,1752922664,LAX,FRA,DE2087,DE,0,0,CFG2087,CFG
-8.3654,-73.2176,3b521228,E80214,228,37975,467,,B789,CC-BGA,1752922664,MAD,LIM,LA2485,LA,0,0,LPE2485,LAN
37.6134,-122.3855,3b5212e0,ADC238,50,0,0,,A321,N986JB,1752922652,BOS,SFO,B6333,B6,1,0,JBU333,JBU
47.1314,-0.996,3b521330,484561,37,38000,504,,B77W,PH-BVD,1752922664,GRU,AMS,KL792,KL,0,0,KLM792,KLM
36.8821,30.797,3b52160f,4D20AA,98,0,0,,GLEX,9H-IGH,1752922662,TEB,AYT,VJT775,VJ,1,0,VJT775,VJT
37.4649,126.4169,3b52175c,7C6BBC,144,100,140,,B788,VH-VKE,1752922628,SYD,ICN,JQ47,JQ,0,-192,JST47,JST
25.0354,108.2604,3b521776,300990,147,37100,494,,B77L,I-MSCA,1752922646,MXP,HKG,CP113,CP,0,-64,LSI113,
10.4106,123.9207,3b5217d0,789276,325,38000,493,,A359,B-LQH,1752922664,AKL,HKG,CX198,CX,0,0,CPA198,CPA
61.1913,-150.0128,3b521890,ABD6ED,271,0,0,,B748,N862GT,1752922664,HKG,ANC,5Y8642,5Y,1,0,GTI8642,
41.4347,48.5737,3b521915,3C6705,232,40000,460,,A359,D-AIXE,1752922664,HND,MUC,LH715,LH,0,64,DLH715,DLH
31.2958,122.1399,3b521930,781DE5,300,4175,291,,A359,B-32A8,1752922663,SYD,PVG,MU562,MU,0,-704,CES562,CES
38.5366,141.4622,3b5219d5,,253,43000,498,,GA7C,,1752922664,,,,,0,0,GA7C,
47.477,20.06,3b521a9e,8964E3,124,39000,547,,A388,A6-EVL,1752922664,IAH,DXB,EK212,EK,0,0,UAE69T,UAE
49.694,-148.4677,3b521adb,A2CB13,112,38000,500,,B789,N27958,1752922664,HKG,LAX,UA153,UA,0,0,UAL153,UAL
32.8996,-97.0469,3b521ae3,AB7268,47,0,9,,B789,N837AN,1752922663,GRU,DFW,AA962,AA,1,0,AAL962,AAL
36.806,147.3121,3b521b34,4CAC45,265,40000,458,,A332,EI-MAA,1752922662,LAX,WUX,M73114,M7,0,0,MAA3114,MAA
39.8747,-5.5578,3b521b65,34520F,83,29575,522,,A332,EC-MNL,1752922665,GYE,MAD,IB132,IB,0,-1920,IBE9132,IBE
78.1965,-45.3591,3b521bd6,8691CC,133,35000,488,,B77W,JA785A,1752922660,HND,LHR,NH211,NH,0,0,ANA211,ANA
41.6648,35.528,3b521bde,71C360,285,38000,432,,A359,HL8360,1752922664,ICN,FRA,OZ541,OZ,0,0,AAR541,AAR
49.3062,157.8163,3b521cbd,780BB6,250,34000,464,,B77L,B-2095,1752922660,ORD,PVG,CAO1056,CA,0,0,CAO1056,CAO
40.1809,37.173,3b521d15,06A072,107,35000,544,,B77W,A7-BAH,1752922664,YYZ,DOH,QR768,QR,0,0,QTR49U,QTR
18.2965,74.5565,3b521d50,8015FD,48,4000,92,,P208,VT-RIB,1752922664,,,,,0,576,VTRIB,
-33.1064,-70.8011,3b521d7f,A69BD9,177,5850,240,,A359,N525DN,1752922664,ATL,SCL,DL147,DL,0,-704,DAL147,DAL
40.8824,-5.3729,3b521d9b,347387,112,28100,505,,A359,EC-NXD,1752922664,MEX,MAD,IB308,IB,0,-1472,IBE6308,IBE
-9.8649,101.2938,3b521da6,06A066,304,35000,470,,B77L,A7-BBA,1752922660,AKL,DOH,QR921,QR,0,0,QTR85N,QTR
46.0079,-117.1609,3b521dcc,71C345,117,36975,535,,B789,HL8345,1752922664,ICN,DFW,KE31,KE,0,128,KAL031,KAL
46.604,-1.5968,3b521dec,484371,37,40000,495,,B772,PH-BQK,1752922664,GIG,AMS,KL706,KL,0,0,KLM706,KLM
-1.9508,-5.8819,3b521df9,A2F2FA,146,38820,493,,B789,N28987,1752922660,EWR,JNB,UA188,UA,0,0,UAL188,UAL
41.6846,42.3578,3b521ea4,71C708,271,38000,422,,A332,HL8708,1752922664,ICN,FRA,TW403,TW,0,0,TWB403,TWB
